Customer_ID,Age,Gender,Country,Membership_Tier,Annual_Income_USD,Product_Category,Purchase_Amount_USD,Payment_Method,Orders_Per_Month,Discount_Applied_Percent,Delivery_Time_Days,Review_Rating,Satisfaction_Score,Returned_Item,App_Usage_Mins_Per_Week,Preferred_Shopping_Hour,Signup_Date,Days_Since_Last_Purchase,Churned
CUST-11141,34,Male,Germany,Silver,64690.0,Electronics,316.69,Credit Card,4,15,2,5.0,9,No,230,9,2023-02-23,11,No
CUST-11142,54,Female,United Kingdom,Bronze,55873.0,Electronics,123.25,Credit Card,3,20,7,3.0,6,No,182,7,2024-07-11,59,No
CUST-11143,36,Male,Japan,Bronze,,Beauty & Personal Care,21.01,Apple Pay,5,10,3,4.5,9,No,95,17,2022-06-13,40,No
CUST-11144,39,Male,Canada,Bronze,,Sports & Outdoors,101.29,Credit Card,2,15,9,3.5,7,No,139,7,2022-12-25,14,No
CUST-11145,35,Female,Germany,Gold,115877.0,Apparel,89.21,Credit Card,6,20,5,5.0,9,No,70,11,2022-12-04,68,Yes
CUST-11146,38,Female,United Kingdom,Bronze,32892.0,Electronics,196.76,PayPal,2,15,7,4.5,8,No,163,12,2022-08-09,17,Yes
CUST-11147,24,Non-Binary,Japan,Bronze,23534.0,Electronics,64.89,Crypto,9,10,8,3.0,6,No,120,15,2023-12-17,64,No
CUST-11148,20,Male,Australia,Silver,63121.0,Electronics,143.84,Credit Card,5,10,2,3.5,7,No,148,23,2022-05-07,39,No
CUST-11149,57,Male,United States,Gold,96929.0,Electronics,34.16,Credit Card,4,15,11,1.5,3,No,246,9,2023-05-27,152,Yes
CUST-11150,27,Female,Australia,Bronze,22586.0,Apparel,8.5,PayPal,5,0,1,3.0,6,No,101,11,2023-11-22,13,No
CUST-11151,26,Male,Canada,Silver,58844.0,Electronics,88.79,Debit Card,2,20,7,2.0,5,No,133,7,2023-05-04,35,No
CUST-11152,18,Male,Australia,Bronze,49187.0,Home & Kitchen,12.24,Apple Pay,4,30,6,3.5,7,No,146,16,2025-04-16,43,No
CUST-11153,30,Male,United Kingdom,Silver,68487.0,Apparel,10.9,PayPal,7,10,6,3.5,6,No,34,18,2022-01-24,23,No
CUST-11154,22,Non-Binary,United Kingdom,Silver,71077.0,Books & Media,59.96,Credit Card,5,15,2,3.5,8,No,138,13,2024-01-09,61,No
CUST-11155,57,Female,Brazil,Silver,67237.0,Sports & Outdoors,8.5,PayPal,3,15,3,4.0,8,No,10,9,2024-02-27,77,No
CUST-11156,50,Female,United States,Bronze,32873.0,Home & Kitchen,139.56,Credit Card,4,15,4,4.0,7,No,98,16,2022-02-25,29,No
CUST-11157,29,Male,Australia,Bronze,32749.0,Apparel,21.89,Apple Pay,9,10,3,3.0,6,No,191,15,2022-05-21,2,No
CUST-11158,65,Male,United Kingdom,Bronze,20418.0,Apparel,111.47,Apple Pay,4,20,2,4.5,8,No,159,8,2025-05-24,22,No
CUST-11159,49,Female,Canada,Bronze,74125.0,Apparel,68.68,Buy Now Pay Later,4,5,3,3.0,6,No,118,12,2024-06-20,63,No
CUST-11160,34,Female,United States,Bronze,42242.0,Beauty & Personal Care,15.08,Credit Card,8,0,6,3.0,6,Yes,143,13,2024-02-14,10,No
CUST-11161,18,Female,Canada,Gold,90952.0,Apparel,83.58,Credit Card,2,20,9,3.5,7,No,95,23,2023-03-19,85,No
CUST-11162,65,Female,United States,Platinum,123281.0,Sports & Outdoors,83.12,PayPal,1,15,4,3.5,7,No,181,20,2025-06-09,52,No
CUST-11163,21,Male,United States,Platinum,192841.0,Books & Media,48.95,Apple Pay,4,20,6,4.5,9,Yes,406,18,2025-06-24,160,Yes
CUST-11164,18,Male,United States,Gold,75680.0,Apparel,12.72,Apple Pay,1,0,1,5.0,10,No,277,20,2023-07-22,113,Yes
CUST-11165,50,Female,United States,Silver,,Home & Kitchen,967.9,Credit Card,5,0,6,3.0,5,No,150,18,2022-12-07,47,No
CUST-11166,67,Female,India,Gold,102485.0,Electronics,222.22,Credit Card,9,25,3,3.5,7,Yes,181,20,2023-12-13,10,No
CUST-11167,54,Female,India,Bronze,52803.0,Electronics,123.17,PayPal,2,0,9,2.0,5,Yes,82,5,2022-04-14,80,No
CUST-11168,44,Female,United Kingdom,Silver,79242.0,Apparel,132.54,Credit Card,5,20,4,4.5,9,No,107,13,2025-01-18,4,No
CUST-11169,45,Male,Japan,Silver,94536.0,Electronics,174.18,Debit Card,5,20,7,3.0,6,No,190,18,2023-11-14,16,No
CUST-11170,48,Non-Binary,United States,Silver,71110.0,Sports & Outdoors,235.0,PayPal,6,15,4,4.0,8,Yes,121,16,2023-01-30,15,Yes
CUST-11171,47,Male,Germany,Gold,75991.0,Electronics,209.06,Apple Pay,3,0,11,3.5,6,No,216,8,2022-01-03,21,No
CUST-11172,41,Female,Australia,Bronze,37374.0,Apparel,93.43,PayPal,3,15,6,2.5,6,Yes,240,11,2022-04-02,6,No
CUST-11173,39,Male,India,Bronze,47540.0,Home & Kitchen,17.74,Apple Pay,10,20,7,2.0,5,No,165,10,2024-05-27,57,No
CUST-11174,37,Male,United Kingdom,Platinum,177228.0,Home & Kitchen,563.78,Credit Card,3,5,2,4.5,9,Yes,215,10,2023-03-11,28,No
CUST-11175,28,Male,Japan,Bronze,18000.0,Apparel,67.87,Debit Card,5,5,10,2.5,5,Yes,19,11,2025-04-04,128,No
CUST-11176,34,Female,United States,Silver,83646.0,Sports & Outdoors,33.85,Credit Card,4,5,6,2.0,5,Yes,210,14,2022-11-23,48,No
CUST-11177,18,Female,India,Platinum,143238.0,Home & Kitchen,42.51,PayPal,8,0,8,2.0,5,No,117,20,2024-01-04,69,No
CUST-11178,36,Female,United States,Silver,77080.0,Apparel,40.13,Credit Card,6,20,6,4.0,7,No,131,18,2023-04-07,73,No
CUST-11179,26,Female,Germany,Silver,,Electronics,1146.46,PayPal,5,20,2,3.0,6,No,212,19,2023-04-13,9,No
CUST-11180,24,Female,Germany,Bronze,26836.0,Apparel,18.48,Credit Card,6,50,4,4.5,9,Yes,200,20,2022-09-29,1,No
CUST-11181,40,Female,Germany,Bronze,55515.0,Sports & Outdoors,70.59,Credit Card,5,10,1,4.0,8,No,117,12,2023-01-25,10,No
CUST-11182,54,Male,United States,Gold,106779.0,Home & Kitchen,8.5,Buy Now Pay Later,8,15,7,1.5,3,No,146,11,2024-11-19,149,Yes
CUST-11183,49,Male,Brazil,Silver,79497.0,Sports & Outdoors,70.21,Credit Card,6,0,8,2.5,5,Yes,114,5,2024-02-22,55,No
CUST-11184,19,Female,United States,Silver,61760.0,Apparel,80.02,Apple Pay,8,15,10,2.0,4,Yes,73,21,2023-10-03,52,Yes
CUST-11185,26,Female,Germany,Bronze,31203.0,Electronics,676.91,Crypto,4,10,2,4.5,10,Yes,94,6,2023-11-06,25,No
CUST-11186,49,Non-Binary,United States,Bronze,,Electronics,122.17,Credit Card,1,25,10,2.0,5,No,24,18,2024-06-11,101,No
CUST-11187,26,Non-Binary,United States,Platinum,154748.0,Apparel,255.68,Apple Pay,10,20,5,3.0,6,No,241,12,2024-11-20,61,No
CUST-11188,35,Male,Canada,Bronze,49630.0,Home & Kitchen,126.27,Credit Card,5,25,11,3.0,5,No,170,21,2024-09-19,159,Yes
CUST-11189,44,Prefer not to say,United Kingdom,Silver,44615.0,Beauty & Personal Care,8.5,Credit Card,2,20,8,2.5,5,Yes,178,12,2025-03-11,40,No
CUST-11190,26,Male,United States,Bronze,32305.0,Apparel,25.85,PayPal,4,20,11,2.5,4,Yes,74,19,2024-05-05,9,No
CUST-11191,39,Non-Binary,United States,Silver,53598.0,Apparel,75.42,Buy Now Pay Later,3,0,8,2.5,6,No,69,10,2024-04-24,7,No
CUST-11192,21,Female,United Kingdom,Platinum,,Apparel,384.85,Credit Card,3,20,5,3.0,6,Yes,180,10,2023-06-12,26,No
CUST-11193,30,Female,Japan,Silver,47281.0,Apparel,162.0,PayPal,6,10,8,2.0,4,No,147,16,2024-07-04,183,No
CUST-11194,41,Female,Brazil,Bronze,21591.0,Electronics,47.7,PayPal,11,5,6,3.5,8,No,121,23,2023-08-27,13,No
CUST-11195,18,Female,United States,Silver,,Electronics,72.72,Debit Card,3,0,5,4.0,7,Yes,128,14,2024-05-21,8,No
CUST-11196,43,Female,United Kingdom,Gold,81703.0,Electronics,80.39,Credit Card,4,15,11,2.0,4,No,272,21,2023-05-03,30,No
CUST-11197,37,Male,United States,Silver,32713.0,Electronics,579.22,Apple Pay,4,5,4,4.5,7,No,164,19,2022-10-17,49,No
CUST-11198,44,Male,United States,Gold,131406.0,Electronics,869.28,Apple Pay,7,10,5,3.0,7,No,313,19,2024-02-15,7,No
CUST-11199,40,Male,Germany,Silver,84545.0,Electronics,542.92,Apple Pay,4,15,4,5.0,9,No,244,13,2023-07-17,47,No
CUST-11200,54,Female,Germany,Gold,80977.0,Home & Kitchen,101.56,Buy Now Pay Later,5,25,1,,8,No,271,12,2023-04-12,10,No
